time,type,x,y,velocity,angle,pos,
4.765,robot,2.24314938836256,-1.9141016632204815,0,-4.60173327039304,0,
4.7700000000000005,path,2.238039110972431,-1.9151507051453334,-4.0,-4.6019322421319035,17.099999999999724,
4.7700000000000005,robot,2.245292746141253,-1.9339946817570144,0,-4.605058807222323,0,
4.775,path,2.240083559403076,-1.9350459270113505,-4.0,-4.605293523916929,17.119999999999724,
4.775,robot,2.2473676886152045,-1.953895115125117,0,-4.608498180575395,0,
4.78,path,2.242059992656802,-1.9549480201176492,-4.0,-4.608768737636385,17.139999999999723,
4.78,robot,2.24937188422841,-1.9738029743641154,0,-4.612053453943207,0,
4.785,path,2.2439660981714042,-1.9748569711705435,-4.0,-4.6123600271766545,17.159999999999723,
4.785,robot,2.251302956983231,-1.993718250372491,0,-4.6157267686908385,0,
4.79,path,2.245799518433257,-1.9947727466133351,-4.0,-4.616069614629607,17.179999999999723,
4.79,robot,2.253158484881015,-2.0136409126088717,0,-4.619520345600984,0,
4.795,path,2.247557849437471,-2.0146952912032114,-4.0,-4.619899801722287,17.199999999999722,
4.795,robot,2.254935998345952,-2.0335709077118858,0,-4.623436486331284,0,
4.8,path,2.2492386391446892,-2.0346245266186123,-4.0,-4.623852971228786,17.21999999999972,
4.8,robot,2.2566329786342707,-2.053508158036238,0,-4.627477574854313,0,
4.805,path,2.2508393859303264,-2.0545603500441754,-4.0,-4.627931588345888,17.23999999999972,
4.805,robot,2.2582468562313007,-2.0734525601013085,0,-4.63164607886159,0,
4.8100000000000005,path,2.252357537007852,-2.0745026324653093,-4.0,-4.6321382019643575,17.25999999999972,
4.8100000000000005,robot,2.2597750092400934,-2.093403982943743,0,-4.63594455106234,0,
4.815,path,2.253790486861747,-2.0944512170441034,-4.0,-4.636475445893581,17.27999999999972,
4.815,robot,2.2612147617649065,-2.1133622663719915,0,-4.640375630435874,0,
4.82,path,2.255135575684505,-2.1144059175034844,-4.0,-4.640946040013651,17.29999999999972,
4.82,robot,2.2625633822934033,-2.1333272191193413,0,-4.6449420434113,0,
4.825,path,2.256390087787754,-2.134366516003486,-4.0,-4.6455527912200365,17.31999999999972,
4.825,robot,2.2638180820837754,-2.1532986168827875,0,-4.6496466048373915,0,
4.83,path,2.257551250049222,-2.1543327612838583,-4.0,-4.650298594306864,17.33999999999972,
4.83,robot,2.264976013561292,-2.17327620024879,0,-4.654492218891355,0,
4.835,path,2.2586162303672195,-2.174304366632374,-4.0,-4.655186432673413,17.35999999999972,
4.835,robot,2.2660342687307655,-2.1932596724990687,0,-4.659481879809132,0,
4.84,path,2.259582136125572,-2.1942810075518415,-4.0,-4.660219378792092,17.37999999999972,
4.84,robot,2.2669898776129,-2.2132486972873426,0,-4.6646186723744645,0,
4.845,path,2.2604460126937385,-2.214262319383931,-4.0,-4.6654005944670045,17.399999999999718,
4.845,robot,2.2678398067125127,-2.2332428961825603,0,-4.6699057721964365,0,
4.8500000000000005,path,2.261204841969297,-2.234247894921623,-4.0,-4.6707333308629835,17.419999999999717,
4.8500000000000005,robot,2.268580957527341,-2.253241846074803,0,-4.675346445755065,0,
4.855,path,2.2618555409617205,-2.254237281795924,-4.0,-4.676220928215603,17.439999999999717,
4.855,robot,2.2692101651081082,-2.2732450764363112,0,-4.68094405012389,0,
4.86,path,2.26239496043022,-2.2742299795804897,-4.0,-4.681866815161512,17.459999999999717,
4.86,robot,2.2697241966821906,-2.2932520664292695,0,-4.686702032307784,0,
4.865,path,2.262819883599848,-2.294225436962532,-4.0,-4.687674507739819,17.479999999999716,
4.865,robot,2.2701197503528032,-2.3132622418584905,0,-4.692623928247649,0,
4.87,path,2.2631270249571123,-2.314223048682029,-4.0,-4.693647607938072,17.499999999999716,
4.87,robot,2.270393453888405,-2.333274971962069,0,-4.698713361363155,0,
4.875,path,2.263313029143428,-2.33422215229696,-4.0,-4.699789801743673,17.519999999999715,
4.875,robot,2.2705418636183277,-2.353289566034549,0,-4.704974040593572,0,
4.88,path,2.2633744699634937,-2.3542220246889887,-4.0,-4.7061048566148544,17.539999999999715,
4.88,robot,2.2705614634528617,-2.3733052698761132,0,-4.711409757849007,0,
4.885,path,2.2633078495290464,-2.3742218786166394,-4.0,-4.712596618403493,17.559999999999715,
4.885,robot,2.2704486640459036,-2.393321262067481,0,-4.718024384904767,0,
4.89,path,2.263109597553825,-2.3942208588920546,-4.0,-4.71926900753175,17.579999999999714,
4.89,robot,2.2701998021227294,-2.413336650063284,0,-4.72482186953678,0,
4.8950000000000005,path,2.262776070824221,-2.4142180385141163,-4.0,-4.726126014451738,17.599999999999714,
4.8950000000000005,robot,2.269811139995418,-2.433350466103651,0,-4.731806230927443,0,
4.9,path,2.262303552870053,-2.4342124145107933,-4.0,-4.7331716942291715,17.619999999999713,
4.9,robot,2.2692788652922276,-2.4533616629403254,0,-4.738981554179332,0,
4.905,path,2.261688253857783,-2.45420290376059,-4.0,-4.740410160257428,17.639999999999713,
4.905,robot,2.268599090927532,-2.473369109379831,0,-4.746351983942686,0,
4.91,path,2.2609263107399045,-2.4741883384746437,-4.0,-4.7478455769019545,17.659999999999712,
4.91,robot,2.267767855343622,-2.4933715856418837,0,-4.753921716952025,0,
4.915,path,2.260013787691232,-2.49416746150632,-4.0,-4.755482151032018,17.679999999999712,
4.915,robot,2.266781123057022,-2.513367778536059,0,-4.761694993427091,0,
4.92,path,2.2589466768494413,-2.514138921767593,-4.0,-4.763324122448932,17.69999999999971,
4.92,robot,2.2656347855419683,-2.5333562764667836,0,-4.76967608734638,0,
4.925,path,2.2577208994274836,-2.534101269030379,-4.0,-4.771375752829464,17.71999999999971,
4.925,robot,2.2643246624924447,-2.5533355642657884,0,-4.777869295203228,0,
4.93,path,2.256332307194144,-2.554052949026278,-4.0,-4.779641313422699,17.73999999999971,
4.93,robot,2.2628465034988827,-2.5733040178705586,0,-4.786278923485879,0,
4.9350000000000005,path,2.2547766844071235,-2.5739922980035486,-4.0,-4.78812507105723,17.75999999999971,
4.9350000000000005,robot,2.2611959901857253,-2.5932598988547038,0,-4.794909274428003,0,
4.94,path,2.253049750189863,-2.5939175375763623,-4.0,-4.796831272679223,17.77999999999971,
4.94,robot,2.2593687388507058,-2.6132013488349157,0,-4.803764630252616,0,
4.945,path,2.2511471614600413,-2.6138267689966277,-4.0,-4.8057641279405,17.79999999999971,
4.945,robot,2.2573603036576775,-2.63312638376671,0,-4.812849235416827,0,
4.95,path,2.2490645163792715,-2.6337179678420743,-4.0,-4.814927790142827,17.81999999999971,
4.95,robot,2.255166180426883,-2.6530328881636587,0,-4.822167277167333,0,
4.955,path,2.2467973584601033,-2.653588978137643,-4.0,-4.824326334992625,17.83999999999971,
4.955,robot,2.2527818110789544,-2.6729186092609685,0,-4.831722863847287,0,
4.96,path,2.2443411812766376,-2.6734375070040928,-4.0,-4.8339637375480615,17.859999999999708,
4.96,robot,2.2502025887784223,-2.6927811511695063,0,-4.841520001341504,0,
4.965,path,2.2416914339387715,-2.6932611188106073,-4.0,-4.84384384678551,17.879999999999708,
4.965,robot,2.247423863835348,-2.7126179690524697,0,-4.851562567072337,0,
4.97,path,2.2388435272813436,-2.713057229776719,-4.0,-4.853970358135255,17.899999999999707,
4.97,robot,2.2444409504132072,-2.7324263633802737,0,-4.861854281900325,0,
4.9750000000000005,path,2.2357928408849252,-2.732823102481474,-4.0,-4.864346783654051,17.919999999999707,
4.9750000000000005,robot,2.241249134097474,-2.752203474314897,0,-4.872398679587305,0,
4.98,path,2.232534730950106,-2.7525558405781196,-4.0,-4.874976419917486,17.939999999999706,
4.98,robot,2.237843680374851,-2.7719462762868634,0,-4.883199073903737,0,
4.985,path,2.229064539048256,-2.772252383890891,-4.0,-4.885862313696867,17.959999999999706,
4.985,robot,2.2342198440685137,-2.7916515728376763,0,-4.894258523443629,0,
4.99,path,2.2253776018571942,-2.7919095035629344,-4.0,-4.897007225236759,17.979999999999706,
4.99,robot,2.2303728797764215,-2.8113159918008725,0,-4.905579793956823,0,
4.995,path,2.2214692618313663,-2.8115237978620486,-4.0,-4.908413589490674,17.999999999999705,
4.995,robot,2.2262980533466408,-2.830935980912817,0,-4.91716531856196,0,
5.0,path,2.2173348788955027,-2.831091688362729,-4.0,-4.920083475238837,18.019999999999705,
5.0,robot,2.221990654421661,-2.850507803945212,0,-4.929017155761187,0,
5.005,path,2.2129698431951006,-2.8506094165873272,-4.0,-4.932018542242519,18.039999999999704,
5.005,robot,2.2174460100752826,-2.8700275374589665,0,-4.941136945414076,0,
5.01,path,2.2083695888424604,-2.8700730415542828,-4.0,-4.9442199968734215,18.059999999999704,
5.01,robot,2.212659499549013,-2.8894910682927506,0,-4.953525863119733,0,
5.015,path,2.203529608731405,-2.889478437978359,-4.0,-4.956688546302896,18.079999999999703,
5.015,robot,2.2076265700877653,-2.9088940918990724,0,-4.96618457309585,0,
5.0200000000000005,path,2.198445470399869,-2.9088212953085035,-4.0,-4.969424351651174,18.099999999999703,
5.0200000000000005,robot,2.202342753858641,-2.9282321116476995,0,-4.979113179967439,0,
5.025,path,2.1931128328305376,-2.9280971180276554,-4.0,-4.982426980740147,18.119999999999703,
5.025,robot,2.19680368591347,-2.947500439225846,0,-4.99231118012888,0,
5.03,path,2.187527464305793,-2.9473012267068444,-4.0,-4.99569536055748,18.139999999999702,
5.03,robot,2.1910051231481353,-2.9666941962549362,0,-5.005777412796678,0,
5.035,path,2.1816852610476793,-2.9664287607044675,-4.0,-5.009227730537454,18.1599999999997,
5.035,robot,2.184942964175494,-2.9858083172583902,0,-5.019510011893409,0,
5.04,path,2.1755822667233184,-2.9854746819957416,-4.0,-5.023021596914932,18.1799999999997,
5.04,robot,2.178613270017581,-3.004837554099933,0,-5.0335063590366245,0,
5.045,path,2.169214692625854,-3.004433780549885,-4.0,-5.037073689101774,18.1999999999997,
5.045,robot,2.172012285492031,-3.0237764820123383,0,-5.047763038617947,0,
5.05,path,2.1625789384175156,-3.0233006812844914,-4.0,-5.051379918851524,18.2199999999997,
5.05,robot,2.165136461143222,-3.0426195073257674,0,-5.0622757957719084,0,
5.055,path,2.1556716132596767,-3.042069852738609,-4.0,-5.065935343122209,18.2399999999997,
5.055,robot,2.1579824755410106,-3.0613608769928624,0,-5.077039498183398,0,
5.0600000000000005,path,2.1484895572009406,-3.0607356173948985,-4.0,-5.080734131440009,18.2599999999997,
5.0600000000000005,robot,2.150547257747023,-3.0799946899881383,0,-5.092048102574256,0,
5.065,path,2.1410298625320934,-3.079292163948173,-4.0,-5.095769538887552,18.2799999999997,
5.065,robot,2.1428280097173817,-3.0985149106425323,0,-5.107294627039474,0,
5.07,path,2.1332898949855643,-3.097733561272504,-4.0,-5.111033885441049,18.2999999999997,
5.07,robot,2.1348222283939693,-3.1169153839432924,0,-5.122771129994035,0,
5.075,path,2.1252673144220022,-3.1160537743830488,-4.0,-5.126518542806894,18.3199999999997,
5.075,robot,2.1265277272083067,-3.1351898528053934,0,-5.138468696927992,0,
5.08,path,2.1169600948498064,-3.1342466820979364,-4.0,-5.142213929410573,18.339999999999698,
5.08,robot,2.1179426567120863,-3.1533319772822788,0,-5.154377435655288,0,
5.085,path,2.1083665434108325,-3.152306096568178,-4.0,-5.158109514513466,18.359999999999697,
5.085,robot,2.109065524030348,-3.1713353556515247,0,-5.17048648107013,0,
5.09,path,2.0994853181121362,-3.1702257844367967,-4.0,-5.174193832016073,18.379999999999697,
5.09,robot,2.099895210830911,-3.1891935472691086,0,-5.186784009993231,0,
5.095,path,2.0903154439848954,-3.1879994895799015,-4.0,-5.190454504553417,18.399999999999697,
5.095,robot,2.0904309895018045,-3.206900097046953,0,-5.203257266733809,0,
5.1000000000000005,path,2.08085632741002,-3.205620957224175,-4.0,-5.2068782782124305,18.419999999999696,
5.1000000000000005,robot,2.080672537237437,-3.2244485613664917,0,-5.219892599704375,0,
5.105,path,2.0711077683334436,-3.2230839592602067,-4.0,-5.223451068054077,18.439999999999696,
5.105,robot,2.0706199477493956,-3.2418325352011546,0,-5.2366755092679265,0,
5.11,path,2.06106997011071,-3.240382320534416,-4.0,-5.240158014401112,18.459999999999695,
5.11,robot,2.0602737403411404,-3.2590456801828216,0,-5.25359070676246,0,
5.115,path,2.050743546829345,-3.2575099457304204,-4.0,-5.256983549476878,18.479999999999695,
5.115,robot,2.049634866121937,-3.2760817533110083,0,-5.2706221842550915,0,
5.12,path,2.0401295277657474,-3.2744608468110186,-4.0,-5.273911474107209,18.499999999999694,
5.12,robot,2.0387047111664973,-3.2929346359786584,0,-5.2877532947012025,0,
5.125,path,2.0292293590663233,-3.2912291703007788,-4.0,-5.290925043299982,18.519999999999694,
5.125,robot,2.0274850964871214,-3.309598362958955,0,-5.3049668412562685,0,
5.13,path,2.018044902260465,-3.3078092245535182,-4.0,-5.308007060140412,18.539999999999694,
5.13,robot,2.015978274721441,-3.3260671509905584,0,-5.322245175122937,0,
5.135,path,2.0065784298478992,-3.324195506189,-4.0,-5.325139976278344,18.559999999999693,
5.135,robot,2.0041869235125898,-3.342335426584192,0,-5.33957030011931,0,
5.14,path,1.9948326177609668,-3.340382725681446,-4.0,-5.342305997887266,18.579999999999693,
5.14,robot,1.9921141356067784,-3.358397852682265,0,-5.356923982771916,0,
5.1450000000000005,path,1.9828105347431033,-3.35636583176219,-4.0,-5.3594871955047125,18.599999999999692,
5.1450000000000005,robot,1.9797634057538873,-3.374249353814612,0,-5.374287866254141,0,
5.15,path,1.9705156290087542,-3.3721400339745453,-4.0,-5.376665615678741,18.619999999999692,
5.15,robot,1.9671386145689465,-3.3898851394107457,0,-5.3916435859953,0,
5.155,path,1.9579517119539072,-3.387700823625927,-4.0,-5.393823393224677,18.63999999999969,
5.155,robot,1.9542440095478748,-3.4053007249676788,0,-5.408972885692461,0,
5.16,path,1.9451229394912426,-3.4030439923849762,-4.0,-5.410942861790925,18.65999999999969,
5.16,robot,1.941084183501208,-3.4204919508033584,0,-5.4262577313287865,0,
5.165,path,1.9320337910121137,-3.418165648635637,-4.0,-5.42800666136025,18.67999999999969,
5.165,robot,1.9276640507002607,-3.435454998176576,0,-5.443480421762165,0,
5.17,path,1.9186890465304602,-3.4330622310929884,-4.0,-5.444997840695105,18.69999999999969,
5.17,robot,1.9139888210795004,-3.450186402600349,0,-5.460623693823292,0,
5.175,path,1.9050937616981967,-3.4477305202643356,-4.0,-5.461899954038849,18.71999999999969,
5.175,robot,1.9000639728358786,-3.4646830642380673,0,-5.477670821209074,0,
5.18,path,1.8912532421019908,-3.4621676464612583,-4.0,-5.478697149376197,18.73999999999969,
5.18,robot,1.8858952238345346,-3.4789422553124285,0,-5.494605704408121,0,
5.1850000000000005,path,1.8771796103264282,-3.4763645534627345,-3.9962844885860433,-5.495366533125127,18.759990711221153,
5.1850000000000005,robot,1.8715021365933944,-3.4929485813143017,0,-5.511404936801594,0,
5.19,path,1.8629149832422216,-3.4902847911238988,-3.9762844885860433,-5.511852690644844,18.779922133664083,
5.19,robot,1.8569521651929675,-3.506644576644865,0,-5.5280114948620165,0,
5.195,path,1.8484970631465165,-3.503900966661408,-3.9562844885860433,-5.52811016518603,18.799753556107014,
5.195,robot,1.8422549546263025,-3.5200323053428924,0,-5.5443791684523385,0,
5.2,path,1.8339350763131204,-3.5172152163883594,-3.9362844885860433,-5.544128788417176,18.819484978549944,
5.2,robot,1.8274199872519945,-3.5331142810000755,0,-5.560497919452023,0,
5.205,path,1.8192381610075377,-3.5302300324682574,-3.9162844885860433,-5.559899595908938,18.839116400992875,
5.205,robot,1.812456623902889,-3.545893372850708,0,-5.576358948056147,0,
5.21,path,1.8044153398262153,-3.5429482391947658,-3.8962844885860433,-5.57541480566114,18.858647823435806,
5.21,robot,1.7973740769667383,-3.5583727798155036,0,-5.591954667632211,0,
5.215,path,1.789475494944193,-3.55537296822203,-3.8762844885860432,-5.590667786436548,18.878079245878737,
5.215,robot,1.782181386489222,-3.5705560038090223,0,-5.607278669299368,0,
5.22,path,1.7744273456563138,-3.567507633644215,-3.8562844885860432,-5.605653017991152,18.89741066832167,
5.22,robot,1.7668873992761056,-3.5824468226823565,0,-5.622325678416555,0,
5.2250000000000005,path,1.7592794293043579,-3.5793559063164175,-3.836284488586043,-5.620366043491224,18.9166420907646,
5.2250000000000005,robot,1.7515007509664018,-3.5940492631344134,0,-5.637091503316207,0,
5.23,path,1.7440400840720276,-3.590921688913923,-3.816284488586043,-5.634803417001301,18.935773513207533,
5.23,robot,1.7360298509495016,-3.6053675738981497,0,-5.6515729792597975,0,
5.235,path,1.7287174355720765,-3.602209090397048,-3.796284488586043,-5.648962645413851,18.95480493565046,
5.235,robot,1.7204828700419144,-3.6164061994604433,0,-5.665767906992977,0,
5.24,path,1.7133193847929904,-3.6132224019242307,-3.776284488586043,-5.6628421283342565,18.97373635809339,
5.24,robot,1.7048677307245153,-3.6271697545473756,0,-5.679674989498091,0,
5.245,path,1.6978535988485723,-3.6239660731507266,-3.756284488586043,-5.676441095521412,18.99256778053632,
5.245,robot,1.6891920997844883,-3.637662999558908,0,-5.69329376653801,0,
5.25,path,1.6823275044625574,-3.634444689082849,-3.736284488586043,-5.689759542921253,19.01129920297925,
5.25,robot,1.673463383189364,-3.6478908171042574,0,-5.706624548046594,0,
5.255,path,1.6667482825112145,-3.644662948661647,-3.716284488586043,-5.702798169534788,19.02993062542218,
5.255,robot,1.657688722963739,-3.657858189757025,0,-5.719668348640409,0,
5.26,path,1.651122865339117,-3.6546256438558866,-3.696284488586043,-5.7155583142441735,19.048462047865108,
5.26,robot,1.6418749959015313,-3.6675701791119044,0,-5.732426822344059,0,
5.265,path,1.6354579349603748,-3.6643376404983283,-3.676284488586043,-5.728041894740651,19.066893470308038,
5.265,robot,1.6260288138895742,-3.677031906200889,0,-5.744902199694965,0,
5.2700000000000005,path,1.6197599235426012,-3.673803859876354,-3.656284488586043,-5.74025134778306,19.08522489275097,
5.2700000000000005,robot,1.6101565256756045,-3.686248533297508,0,-5.757097226422001,0,
5.275,path,1.6040350143079465,-3.6830292621727114,-3.636284488586043,-5.752189572597825,19.1034563151939,
5.275,robot,1.5942642198674157,-3.695225247118215,0,-5.769015105519015,0,
5.28,path,1.5882891447472751,-3.6920188304950745,-3.616284488586043,-5.76385987612619,19.12158773763683,
5.28,robot,1.578357729023231,-3.703967243408571,0,-5.780659441374388,0,
5.285,path,1.572528009558576,-3.7007775569412416,-3.596284488586043,-5.775265922243554,19.13961916007976,
5.285,robot,1.5624426346310132,-3.7124797128882974,0,-5.792034188094904,0,
5.29,path,1.5567570656422691,-3.709310429212916,-3.576284488586043,-5.786411683221793,19.157550582522692,
5.29,robot,1.5465242728609705,-3.7207678285141683,0,-5.803143600244211,0,
5.295,path,1.5409815368189193,-3.717622419006913,-3.556284488586043,-5.797301395165917,19.175382004965623,
5.295,robot,1.5306077409230614,-3.7288367340112307,0,-5.813992187734549,0,
5.3,path,1.5252064198243875,-3.7257184711862266,-3.536284488586043,-5.807939516218044,19.193113427408555,
5.3,robot,1.5146979039236619,-3.7366915336137856,0,-5.8245846736257345,0,
5.305,path,1.5094364904763715,-3.733603494233611,-3.5162844885860434,-5.8183306882302865,19.210744849851487,
5.305,robot,1.4987994020987512,-3.7443372829528876,0,-5.834925955526073,0,
5.3100000000000005,path,1.4936763101506303,-3.741282351783944,-3.4962844885860433,-5.828479701655757,19.228276272294416,
5.3100000000000005,robot,1.4829166583217885,-3.751778981022581,0,-5.8450210703238215,0,
5.315,path,1.4779302329472281,-3.7487598549473904,-3.4762844885860433,-5.838391463261862,19.245707694737344,
5.315,robot,1.4670538858071158,-3.759021563155827,0,-5.854875161832925,0,
5.32,path,1.46220241242294,-3.756040755871004,-3.4562844885860433,-5.848070967219519,19.263039117180274,
5.32,robot,1.4512150959149572,-3.7660698949392994,0,-5.864493451901448,0,
5.325,path,1.4464968088663217,-3.7631297419548044,-3.4362844885860433,-5.857523268742284,19.280270539623203,
5.325,robot,1.4354041060014713,-3.772928766997199,0,-5.873881214133243,0,
5.33,path,1.430817196606786,-3.7700314308874,-3.4162844885860433,-5.866753460422711,19.297401962066132,
5.33,robot,1.419624547254308,-3.7796028905756818,0,-5.883043750362492,0,
5.335,path,1.4151671712947775,-3.7767503664396465,-3.3962844885860433,-5.875766651106087,19.314433384509062,
5.335,robot,1.403879872463349,-3.7860968938611532,0,-5.8919863697105574,0,
5.34,path,1.3995501570987972,-3.7832910149558936,-3.3762844885860432,-5.8845679471365475,19.331364806951992,
5.34,robot,1.3881733636841784,-3.7924153189681866,0,-5.900714370050641,0,
5.345,path,1.3839694137733491,-3.7896577624839445,-3.3562844885860432,-5.893162435808581,19.348196229394922,
5.345,robot,1.3725081397589527,-3.7985626195357365,0,-5.909233021705039,0,
5.3500000000000005,path,1.3684280435590144,-3.795854912487079,-3.336284488586043,-5.90155517085825,19.364927651837853,
5.3500000000000005,robot,1.3568871636656825,-3.8045431588735195,0,-5.917547553202232,0,
5.355,path,1.3529289985605553,-3.8018866838233127,-3.316284488586043,-5.909751159476951,19.381559074280784,
5.355,robot,1.341313249686156,-3.8103612086051366,0,-5.925663138566228,0,
5.36,path,1.3374750866070366,-3.8077572097232744,-3.296284488586043,-5.917755351750953,19.398090496723714,
5.36,robot,1.3257890703466684,-3.8160209477545215,0,-5.933584887049511,0,
5.365,path,1.3220689785313584,-3.8134705365500787,-3.276284488586043,-5.925572630791727,19.414521919166646,
5.365,robot,1.3103171631523172,-3.8215264622306875,0,-5.941317833550617,0,
5.37,path,1.306713214245189,-3.8190306233331026,-3.256284488586043,-5.933207804818741,19.430853341609577,
5.37,robot,1.2948999370832535,-3.826881744665314,0,-5.948866930992027,0,
5.375,path,1.2914102085853048,-3.824441341627347,-3.236284488586043,-5.940665600511675,19.44708476405251,
5.375,robot,1.2795396788476,-3.8320906945620603,0,-5.956237043965445,0,
5.38,path,1.2761622577640033,-3.8297064753745143,-3.216284488586043,-5.947950657109878,19.46321618649544,
5.38,robot,1.264238558903077,-3.837157118721841,0,-5.96343294311552,0,
5.385,path,1.2609715443459193,-3.8348297214690534,-3.196284488586043,-5.955067522158306,19.47924760893837,
5.385,robot,1.2489986372218744,-3.8420847319074842,0,-5.970459301171303,0,
5.39,path,1.2458401436317819,-3.8398146899885934,-3.176284488586043,-5.9620206473987345,19.495179031381298,
5.39,robot,1.233821868830681,-3.846877157719489,0,-5.9773206891067385,0,
5.3950000000000005,path,1.2307700281447964,-3.8446649051995156,-3.156284488586043,-5.968814386283636,19.511010453824227,
5.3950000000000005,robot,1.218710109096259,-3.8515379296513927,0,-5.984021573924647,0,
5.4,path,1.2157630724580377,-3.8493838065263475,-3.136284488586043,-5.9754529919378,19.526741876267156,
5.4,robot,1.203665118772413,-3.8560704922997,0,-5.990566316875977,0,
5.405,path,1.2008210594835713,-3.853974749152529,-3.116284488586043,-5.98194061503839,19.542373298710086,
5.405,robot,1.1886885688416324,-3.8604782027086793,0,-5.996959171580078,0,
5.41,path,1.1859456830163868,-3.858441005859318,-3.096284488586043,-5.988281303830242,19.557904721153015,
5.41,robot,1.1737820450947924,-3.8647643318219593,0,-6.0032042842874676,0,
5.415,path,1.1711385536576358,-3.8627857678457813,-3.076284488586043,-5.994479003058428,19.573336143595945,
5.415,robot,1.158947052519587,-3.868932066028883,0,-6.00930569303256,0,
5.42,path,1.1564012024217096,-3.867012146300878,-3.056284488586043,-6.000537554272146,19.588667566038875,
5.42,robot,1.1441850194660665,-3.8729845087848687,0,-6.015267328157955,0,
5.425,path,1.1417350848008971,-3.8711231738445786,-3.036284488586043,-6.006460696221762,19.603898988481806,
5.425,robot,1.129497301608986,-3.876924682291701,0,-6.021093012918892,0,
5.43,path,1.1271415846030584,-3.8751218060415655,-3.0162844885860434,-6.012252065603457,19.619030410924736,
5.43,robot,1.1148851857135182,-3.880755529224283,0,-6.026786464425844,0,
5.4350000000000005,path,1.1126220175713302,-3.8790109229723795,-2.9962844885860433,-6.0179151981020205,19.634061833367667,
5.4350000000000005,robot,1.1003498932114588,-3.8844799144918154,0,-6.032351294876018,0,
5.44,path,1.0981776347697265,-3.882793330855111,-2.9762844885860433,-6.023453529697004,19.6489932558106,
5.44,robot,1.0858925835948166,-3.888100627022695,0,-6.037791013039339,0,
5.445,path,1.0838096258090815,-3.886471763688223,-2.9562844885860433,-6.028870398167172,19.66382467825353,
5.445,robot,1.071514357634792,-3.8916203815638015,0,-6.043109025933878,0,
5.45,path,1.0695191218079487,-3.8900488849340022,-2.9362844885860433,-6.034169044801825,19.67855610069646,
5.45,robot,1.0572162604323498,-3.8950418204857726,0,-6.048308640700089,0,
5.455,path,1.055307199130491,-3.893527288980525,-2.9162844885860433,-6.039352615910815,19.693187523139393,
5.455,robot,1.0429992843219202,-3.898367515588976,0,-6.053393066262313,0,
5.46,path,1.0411748810829735,-3.896909503079304,-2.8962844885860433,-6.044424165150922,19.70771894558232,
5.46,robot,1.0288643716068124,-3.901599969900142,0,-6.058365415805941,0,
5.465,path,1.0271231413581543,-3.900197988805791,-2.8762844885860432,-6.049386655242802,19.72215036802525,
5.465,robot,1.014812417162692,-3.9047416194579374,0,-6.063228708630877,0,
5.47,path,1.0131529064024436,-3.9033951437489476,-2.8562844885860432,-6.0542429601106775,19.73648179046818,
5.47,robot,1.0008442709012626,-3.9077948350810234,0,-6.067985872424325,0,
5.4750000000000005,path,0.9992650574749162,-3.9065033032216543,-2.836284488586043,-6.058995867130006,19.75071321291111,
5.4750000000000005,robot,0.9869607400989028,-3.9107619241141878,0,-6.0726397456354775,0,
5.48,path,0.9854604331393026,-3.9095247418233194,-2.816284488586043,-6.063648079215628,19.764844635354038,
5.48,robot,0.9731625916049386,-3.9136451321502506,0,-6.077193079682542,0,
5.485,path,0.9717398319066808,-3.9124616749317576,-2.796284488586043,-6.068202216851926,19.778876057796968,
5.485,robot,0.9594505539391287,-3.9164466447254265,0,-6.081648541095201,0,
5.49,path,0.9581040133001983,-3.9153162604887917,-2.776284488586043,-6.0726608206243675,19.792807480239897,
5.49,robot,0.9458253192640109,-3.919168588982886,0,-6.086008714157496,0,
5.495,path,0.9445537003528286,-3.9180906004209337,-2.756284488586043,-6.077026353230686,19.806638902682828,
5.495,robot,0.9322875452598418,-3.921813035305515,0,-6.0902761030201535,0,
5.5,path,0.9310895814896907,-3.920786742149926,-2.736284488586043,-6.081301201662431,19.820370325125758,
5.5,robot,0.9188378568999516,-3.9243819989153415,0,-6.09445313398005,0,
5.505,path,0.9177123121454214,-3.923406680107795,-2.716284488586043,-6.085487679424098,19.83400174756869,
5.505,robot,0.9054768481296576,-3.9268774414380228,0,-6.098542157793064,0,
5.51,path,0.9044225167628999,-3.9259523571284767,-2.696284488586043,-6.089588028581417,19.84753317001162,
5.51,robot,0.8922050834600296,-3.9293012724323426,0,-6.102545451810344,0,
5.515,path,0.8912207893291877,-3.928425666071553,-2.676284488586043,-6.093604422206084,19.86096459245455,
5.515,robot,0.8790230994633448,-3.9316553508814263,0,-6.106465222510648,0,
5.5200000000000005,path,0.8781076959309955,-3.930828451007259,-2.656284488586043,-6.097538966135222,19.87429601489748,
5.5200000000000005,robot,0.8659314062024986,-3.933941486649147,0,-6.1103036073376,0,
5.525,path,0.8650837757038312,-3.9331625086660353,-2.636284488586043,-6.101393701170339,19.887527437340413,
5.525,robot,0.8529304885783029,-3.9361614418986215,0,-6.114062676977045,0,
5.53,path,0.8521495421321155,-3.9354295897700404,-2.616284488586043,-6.105170605101614,19.900658859783345,
5.53,robot,0.840020807604678,-3.938316932473469,0,-6.1177444374549905,0,
5.535,path,0.839305485013369,-3.937631400206178,-2.596284488586043,-6.10887159447878,19.913690282226277,
5.535,robot,0.8272028016245493,-3.940409629243235,0,-6.121350831977037,0,
